textID,text,sentiment
f0fd999572,each day is a new beginning,positive
533e5005d2, Sounds like fun  LoL. At least you still have some hair right?  how was the weekend?,positive
48ba01d8cb,"Still dealing with quite a bit of pain, will jump off here soon to lay down,very frustrating  Thanks 4 asking",negative
b1dc18ee80,_rashid reeeaaaally... why though??  ew i hate stockings,negative
376271b337,Now I feel sick.,negative
2f64d9697c, nice new profile picture! Glad to see some friends in there,positive
974b2c5636,"_mcflyandjb in heaven, i`ll go everywhere",neutral
14ebf4cb1d,Addicted to Glee... watching the video over and over again....I should be out,negative
899ba63056, Sorry to disappoint. Not a big Nascar fan but I`m still an all-around decent redneck other than that.,negative
65d976c36b,"  I may see the sun come up. All my bits are sore today - but life is still grand  Tomorrow is a new day! Sleep well, Friend!",neutral
639dada300, girl i am buying & posting your pressie tomorrow but i have no **** clue what to get you so i`m sorry if you hate it,negative
eefadf413d, omgsh i know  i`m dealing with that rite now. its no fun!,negative
1d753545cd, *hug* yep I hate that meself,negative
b28ae54c5c,the washer se chingo  ha  ha!! I`m busting my grandma lucia waaaaay back in the early 90`s lol,neutral
bee59bb7d2,GOODNiGHT...HAPPY MOTHERS DAY TO ALL THE MAMi`S ON TWiTTER,positive
f7907897b8," I think if I was Kirk, I would have probably stolen that sweet ride from you too.  Fancy in car phone ya talk through GG.",neutral
4b0cbe216b,My Monday has been going extremely well. Not what I expected at all!,positive
e18fcdd7fa,Good Morning! Looking Forward To Listening To THE PRODIGY On Radio 1 Big Weekend.  Brought Their Album Yesterday!! =P AMAIZE Tbqh. x,positive
ec08321ce1,**** EM,negative
fc3af53540, that was not Venessa that was me..,neutral
352b05a450," i miss you too; i need to talk to you, i keep screwing up ..  lovee u !",positive
1a34426d09,my grandpa was telling me how they used to cut up human bodies in med school,neutral
3afae6cfa2,_ http://twitpic.com/4wi78 - hmm thats the BU tour list...but thats so cool!  and why does it say 2008?...,positive
85c1dbf1a5,Just had my hair cut it looks like ****,negative
daf57be394,"rt  #barcampbkk3 for entertainment at night, bring your favourite mp3s .. there should be a way we can enjoy music together",positive
4d208cbf0f,Trying to figure out how to personalize my downloaded Wordpress blog!  Not as easy as I was hoping   Any suggestions?,negative
792063a20e,    _Geronimo    Thanks for sharing with your friends!,positive
06fc846ea4,: I know!! Im so excited. We cant go earlierrr than the afternoon?  I love you tooz <3,positive
c75ce3387f,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*,neutral
18170c1a3c,Time for a clean up.,neutral
8b3bdb6f40,going to work nightshift....,neutral
5420d58af3,is at her nan`s house eating fish and chips and watching Top Gear. Good times.,positive
00c13fa054,"As of today, _a_Bo0 and I have been going out for two years. Best two years ever",positive
31215522c2,Don`t 4 get to call your moms tomorrow...mothers day,neutral
4683106379, it was ok after all. a couple of things made us late and stuff but after we got there we had a lot of fun.,neutral
8211642cea, Good luck on final!,positive
195605cfe6,word to yer mother!!   \m/,neutral
3b2aaab781," haha well, kinda! I`m Mommy to my lil` pom-chi  hehe  thank you! ;)",positive
73a87769d2, Re-direct that energy into creating men`s jewelry.    And frequent walks too.,neutral
2f858c20c3,"Cool, I used to live 5 houses to the left of that place  Always something going on :p",positive
c6a9f178f7,Thanks  The elephants look magnificent This is what we miss due to stupid restrictions - 3G pleease and cheap!!,neutral
9c33123aed," Well, I do what I can for the X spammers watchin`",neutral
e4ab085b0d, and the download failed  My phone does not like your phone.,negative
30bd9f83e8,"How I wish I get at least 2 days-off in a row. 1 day off is not enough to rest.  3 days on, 1 day off, 4 days on, 1 day off...Ugh!!!",negative
0fccbe0299,Sitting in an empty yearbook room.  attempting to figure this asap out lol,positive
3f50c9e392,Going to bed. Talk to ya later!  goodnight birdies LOL,positive
56c95cc7de,"Just came back from hanging out with some friends + cocktails. <3 I`m not drunk, but feeling good.  Hope everyone`s well?",positive
394d7dfb80,"Dear Mikey Robins: nah, you`ve heard it all before",neutral
7d2ea67b66,TGIF!!! But also sad that this is last day I get to work with my favorite TV reporter,neutral
568a49ab00,Doin` the Crocodile Rock,neutral
768c66733f, giv ya mom n gman happy mothers day,positive
c3e1284ab6,For   ? http://blip.fm/~5jbp3,neutral
4900e9dc87, i know. But.,neutral
6a9d0c69d1, Awesome fortune cookie!  I think you really WILL go to exotic places.  Hope all is well!!!,positive
f2dfe2411a,"Iis working until 4 now and really wants geordanos thin crust cheese, black olives, peperoni and mushroom pizza",neutral
5bb98dd30a,I`m miserable with my boredom.,negative
66638cd3ef,it just thundered reallyreally loud at work and this little boy started crying  I wanted to cry too...I hate storms! wah,negative
1ab32a27aa,"wishing i was there, so you should go in my place. #brandwkshop http://tr.im/mOXL i see they`ve got scott bedbury and more.. poor me",negative
2d5c5eea57,_cath a couple of years  I knew you had one but I couldn`t find you for awhile..here you are!,neutral
c91843ee16, Umm yeah. That`s probably a pretty good note to self because eeeeeewwwwwwww.,positive
99b69572a8,im cold  i still cant find my hoodie,negative
4e3f656d89, just showin some love to ya. and i`m really gonna miss Greg Beeman`s directing next season. ya`ll`s commentaries r so funny,neutral
9efffe03b4, haha who thought that?,neutral
bf7473b12d, haha better drunken tweeting you mean?,positive
f9c91c5edc, Esp with Twitter access! the party NEVER stops - even 'at nite' cuz it`s always daylight 'somewhere' around the world!,neutral
ef5e7bf8c7,thats my moan for the day,neutral
401143a73a, I queue for cake standing up and with a slight look of deranged anticipation on my face.,neutral
c1710c8d4a," happy birthday keshia, keshia, bo beshia",positive
db63f19e59, yaaay for u cleaning ur room. I said hi to u the other day & u didnt write me back,negative
3ee09d7a21,"I miss the old... HA, HA. I can`t tell that person`s name.",negative
54ac8c52ba, Very true.  And well behaved women rarely make history.,neutral
e0ca22d6d5,not really ;D nice pic .  no but could u imagine those 2? ... i thought so,positive
b4e4ae9fa8," And with it, I can be online even after I have to log off habbo",neutral
b35196167e,seriously getting hurt.... 4 days before nationals.. what a joke,negative
1c2203199e,Living my life,neutral
2d9c34b943, not funny he profiled my ****. Like wtf? I`m still kinda heated. Ugh,negative
e7bbcf0efd,is not feelin well... i feel sooooo weak....i hate bein sick in the summer,negative
d9c65351ce, morning to you too joe,neutral
6f4be24d3a, i misss youhhhhhhh ci! Tell dem japenese ppl to give yu a computer or sumthinnn. Ya twit fam misssesss supa c!,negative
f18b9435c8,with ,neutral
c2dace0f43," sorry I can`t help it, hopefully it rubs off on you.",neutral
28d757d511,no one calls me anymore,negative
2c2360468d,Migranes suck....Especially when the kids are suddenly hyper.,negative
f1b5f0b8b7,"Working on this **** Financial project, Definitely not having any fun this weekend  , I want to spend it wit my BAAABY waaaah",negative
d04f8878e0,"_brown Damnit, I accidentally put  instead of  in my #FollowFriday",negative
1cbc6af5f1, just say no reeesee cup,neutral
70cfa421a8,Rice is ready to eat.Off now to watch Comet 2009!The most important music price in germany.Wow n Lisa arrives around 12p.m.  Still 2 hours,positive
78161d90a3, It`s a tough life you lead!,negative
145ba56a5a,Havnt gotten any in months  my ex seems into dating but there isn`t that spark anymore  still in love with loser who left me,negative
76e746ba7a, hahahha but days off are cool when nothings open  its like isolated and haha cool,positive
c7b0ae8767,Nuggets game with everyoneeeee except .,neutral
e380bc5300,I ? JONAS` second episode! Aww! Nick is so handsome,positive
e9ef6f77f0,_Elaine lol y i see ya twitts all tha time n i didnt get this one till right now lol and u never get mines  **** twitta,neutral
f7b4819d97,"had a great shot yesterday, editing pics now",positive
c72817a0b7,currently watching American Idol,neutral
b0915e0362," Southridge was moved a week later cause of Swine flu, i think",neutral
269bfba561,sitting in the parking lot-by myself  i miss you baby. couple min til i gotta deal with a ****. then i`m peacin` out and hitting the gym,neutral
16ea475e28,_0 so all done with wow blogging eh?  *huggles*,neutral
0748fc0b9e,Following _aisa These guys could be shifty but worth following regardless.,positive
252583020d,Too busy at work today to trash the cubes of vacationing team members,neutral
264e7c031d,i dreamt about monsters last night.  like a little girl.,neutral
5a58b69f53,  lo siento but I dint have enough room =/,neutral
96f3999235," seems that you,  and I are all ex-baristas!  Commonalities ftw!",neutral
e546548dc7,_benson It`s raining where I am. I wish it wasn`t.,neutral
b8773651cc,I Love You MOM....alwayyyyyyyssssssss,positive
02aaecbc9c,"i got mcdonalds, surpisingly its not a popular drunk food option.  its sucks that all diners aren`t 24hrs here anymore",negative
5542e9e14c,waitin for dr dee.... had lunch with my beautiful lady  before that i was on the gym ... ( yeah need to loose 10 more  ),positive
540380edae,The sun has gone in!,neutral
2ab64be6aa, **** Frat - that`s too bad...  Should be a good show (at least I`m hoping so) esp. since it`s in BK...,neutral
d3b3d844df," Gosh, no need to be so rude.",negative
933efccf09, awe  wit the snap of my fingers n a nod of my head ur rain is gone  lol...thxs hit up afterwards,neutral
6eb4e78911,"'I`ll see you again yeah?' 'Its up to you' 'I guarantee you will, i dont want to wait to long not seeing you' **** fruit basket! Hahaha",positive
fe99f6e3a5,Back to work I go....,neutral
c2e7f4c4d3,my pooooor baby (my dog chachi)  she had surgery todayyyyy,negative
ddef6b8713,Archie Proposes Veronica in the Latest Archie`s Comic. The Longest known Love Triangle is coming to an End. Poor Betty.,negative
4c447302f5, ALL white shoes make me cringe  . White shoes give me pause.,negative
4af0794655," I meant you are not lazy, your work proves it",positive
9ed54e1243, haha Mon...Do you really want me too send it?,neutral
d29b96afc2,is sooo close to finishing her exams  role on monday and i will have my life back.,positive
50442fcffb,Up early for class. ((Blahh))-------> Hang Over kiddies,neutral
6be7ac3209,speakerphone with the bestie  love that kid http://tinyurl.com/qxyc2n,positive
e461e19091,"sigh, still SEOs are submitting their client sites with part or no contact information on, I really don`t know how to make them read",neutral
9de58e1b43,: Am sad i got no money on my phone. Ahh well  lly Mitchel ****,negative
b35f6a7408," haha. not sure what local is to you, but if i was then you`d have to fight me for it!",neutral
4034294a60,#followfriday     follow these ppl ... they are interesting ..  doesnt tweet much though,positive
6675c7dfb6,  Now I need to find the Keynote one! At least I know where to go! #ScreenCastsOnline,neutral
592bff4a07,wish my nicky were home too,neutral
b24bca21ef,No gas PLUS no money = Desperation!!!   and that`s the word of the day!  http://twitpic.com/66zls,negative
5714d8c2c3,  Goodnight.,positive
32923ec8af,I`m loving the humidity right now...great for the skin....another love that won`t last,positive
bcb2863df2," if I do that, I`ll have no pc",neutral
c3abca2045, That sucks majorly...hhhmmmnnn...I`m thinking...I would`ve said the self tanner or a really good concealer...I`m stuck,negative
2e7d0e050b, I don`t see why not,neutral
a75db4a56f, awe thank you!!  good morning to you aswell!!,positive
1dd4e7aaaf,N now the end to another wise great nite! Excuse me while I dream a little dream,positive
5ec2937912, probably the coooolest thing we`ve ever done,positive
cafd25492a,_nichole i miss my earrings  lol you should let me know when your close by,negative
fcdf7115ee,_Von_Abe  I have no idea!! but all white?? weird!! but not bad,neutral
94e123b6dd,Good morning world!  haha had fun at the movies last night ;D and school now... Hmm new shoes make it better  http://tinyurl.com/dfggwj,positive
8431b4fea8,"got back from the party...suprisingly awesome, NEED to dance more often! overall, awesome night",positive
62e6477a4c, did not understand anything you said,neutral
a5f7a94717," Depends where your drinking, what your drinking, and how many mates you have. Joke fails",neutral
05f6e08bf9,will deplurk too. buhbyeee  http://plurk.com/p/rp3ir,neutral
3e0e15133c," Oh, I forget things you see. Ahah. I hated that! It creeped me out.",negative
900f178ec3,"In a lazy sunday; just had a very late lunch,and forget to buy PR,we`re on page 16",neutral
3ee72dff08, looking forward to the show tonight. Can`t wait for ol mate  to,neutral
a13f1ded20, voting has closed,neutral
6db360ca0f,Fish and chips for din dins,neutral
19d057f13d,"* News Flash * MegaRedPacket, Your Instant Internet Empire (Early Bird Launch) check this DEAL out   http://mega-redpacket.com",neutral
3090167782,"Going for a walk in Nï¿½mme to test out new hiking equipment: telescopic trekking poles, boots, coolmax socks",neutral
e738f6af0b,Yukky  Rainy Friday,negative
d7557e3f2a,"Prayin for dad  in Wellington, FL http://loopt.us/F8_Jqg.t (via ).  I too live in welly. May i pray f.. http://bit.ly/lB9SN",positive
1d02e071ee,Figuring out how this Twitter thing works,neutral
7406292103,Going to bed now  *thinks I Twitter WAY too much*,neutral
258618fe03,Ja  Deze is interessanter - Why text messages are limited to 160 characters - http://tr.im/kpgg,positive
4f16f25451,"Google Adsense Income down by 6% in this months Payment, Indian Govt Happy for $ Falling, Publishers Sad",neutral
7e380417bd,"me, here again!",neutral
3d04c2b61d, all the best for your IB exams Carl. I hope you don`t find them too difficult and that they go well for you.,positive
a891fa0eea, thanks lady.... bummer for sure.,positive
ef2ad73798," ok sweet! and whenever u want, I am stuck in bed all weekend",negative
5f9fe2fbde, I work at the group home,neutral
6fcc651a1c," hahaha, as cartoon mascots go, the virl.com monster has some very nice details... a good shadow + realistic tonsils.",positive
78864e96c0,i miss my brother.  12 more days till he gets bac to tennessee. he said he was singing 'find my way bac to tennessee' today. haha.,neutral
10c1f302a6,Maybe going apartment shopping with Ashley?,neutral
d5f9adc8e1,just found out i wont know my uni results for this year until 17th july at the earliest!!!! hate the wait,negative
1e8b41fd8a,8am math final wish me luck,positive
556f187ce7," omggg, how were the 'crazy cobras' i wantewd to see them when they were in London",neutral
b07815d0d9,is currently watching supernatural whilst waiting for skins to come on,neutral
8994865218,Last song .. then I really have to go  ? http://blip.fm/~5jbvo,neutral
b0ba6734a3,just got on twitter. no friends to add!  none of my friends are in twitter,neutral
f818349ab8,"Great day yesterday. Good win for Forest, some celebratory `staying up` drinks, a trip to an unsuccesful bbq and ï¿½1.50 Stellas in Scream",neutral
77d57de7c8,"Is going to attempt to cook chunky beef & mushroom pie tonight  mmm, i`m hungry already!",neutral
71eb2e4bff,"Sheena Othman Happy Mother`s Day to all mothers in the world......  I`m yet to experience the joy of being a m.. 31: Sorry, but you ha ...",neutral
ba9274b5d5," oh my gosh, loved it!",positive
52baecd545,: first impression is that it`s considerably  slower to boot than 2008  #beta1,negative
c900200584,i miss !! she`s gone for the WHOOLLLLEEEE weekend!!! boo hoo,negative
4ee95a4d85,A post on my Warhammer blog for anyone interested  http://bit.ly/Uwl7M,neutral
8e3a7cf371,says HAPPY MOTHER`S DAY!  http://plurk.com/p/sv70e,positive
9.513096E+25, Is it culture day? Love it. I`m telling you graf culture in the study,positive
1d52e04157,First time I`m going home early  sucks to b single no one to call,negative
cea5382685, I hope to see you soon again,positive
27a39da558," Oh, I`m so sorry. I feel your pain. I can`t kill them either, and I`m always the one that finds them. Why is that?",negative
ceb29e2788,"a slightly less disturbed night, after a while, which is a Good Thing. Looking forward to some quality time with my toadtastic boy",neutral
b7d4f08524, that`s cold,neutral
9f00b80383,back home. man im hungry. getting ready..shopping,neutral
41b84cfa3a, hotness personified,positive
ce7169efb0,Just got back.,neutral
18d6fc9271,At Home,neutral
24ae2fcb0b,http://twitpic.com/624qo - but a brown snake bit my duck named Elvis  anyway ahaha Elvis is soo cutee!! And so is Nicho ...,positive
e4d238fdad, Ohhhh I don`t know ;) an older mature lady?,neutral
287ee3ef3e,My purple pusrse is pretty  someone tell Katie Holmes!,positive
209b5a01b5,need more songs to download. suggestions? ill take anything,neutral
dcd74022d7, It`s Star Wars day?! Urgh I`m gonna have to get the videos out,negative
3b7adf6a54,"Good morning Tweepsland! Makin` it a great Monday! Huge shout out to all my followers .. muah, muah! I appreciate you all",positive
971622e1e9,Dinner with the family. Watching wild child in the car,neutral
446ad869e8,Someone in UNITED STATES liked Eleminis http://tinyurl.com/dhlq5t,neutral
620b802c17,is about to go buy his mother a mother`s day gift,neutral
06e703018b,_GiiGgl3z lmao ight im dun wit the faces lmao id rather see urs tho  lol,neutral
5cd4e18051, you`re missing the devil wears prada!!!!! sad...,negative
a219793f12,_asher better.  That wasn`t one of my better summaries,positive
6f0c0ff0b3,Finally going home! Its been a long night.. Ready to crash and have awesome dreams,positive
0fde86617a,lol after this weekend yea ur right  text me cause im goin to 3rd and they dont have computers there  bye bye,positive
8106d4c6fa,        _beckett Thanks so much !,positive
73744b70c3,"hi everyone, hoping all of you have a good week",positive
132e9ba249,11 days till county raly  i had 2 tak 3 from 14 it took me a while,neutral
5c510be7a8," Wow, really? I didn`t know it was that serious.  Well that sucks. Texas must have been chock full of asbestos.",negative
a2189ffeef,Relaxing with my daughter watching Friends,positive
078af0dd16,today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I`m definately NOT working this pm,neutral
0ec596c829,_Aitana K ??? What??? No way!!!! No,negative
5512695d36,sitting around doing **** all....tired,negative
f674c6d0ac, ask  to create a fake competetion and declare you the winner and then gift you a return ticket courtesy the producers.,negative
809b2b787d,Man with a kickin` top hat just left. Invited me to blues jams session put on by street musicians. HarpmanHatter.,positive
e31dc39676,Laying on my bed. ONE spot smells like vanilla.  awesome,positive
ff6acd2f7f,"eating nothing, drinking water, about to watch a movie, join me?",neutral
41deb82f7b,"Just finishing shooting, can u believe it, but got the job done",positive
be4d858d90,Don`t know who U R anymore!!!,neutral
e99c1276cf,loving my new tv,positive
0f172c8020,Im sad...there`s a for sale sign in front of my house!!,negative
5a64bba465,I have so much stuff in my car that I can just feel my MPG going in the toilet.,negative
6198af49a5,Seems like i`m the only person over here doing postal voting for the upcoming election ... been there already twice to get the documents,neutral
aea00d01f6, i`m not being mean,positive
20f31539f4,Has no idea wtf Twitter is about but willing to give it a go!  Going out for a bit!,negative
8feb90f81c,"Catching up on holiday expenses, and two weeks of Gift Grub",neutral
d21f79565f," wow, honestly not surprising, every time they try to push that guy he gets injured",negative
acc7c82bcd,WOOOOO!! Twitterberry is working again!! Good morning everyone,neutral
4ab4d74f14, so go back for more,neutral
5f12e0bb1a, sorryyy milerz that i can`t vote i would love to vote but it doesn`t works i`m sad  and very frustraded  :@ :@ --__--,negative
3e4dc7ae2a,They don`t know that I like him cause I`ve never ask them bout him.oh well I guess your right. I feel abit better now,neutral
d5c1749c3a,my teeth and head hurts,negative
638fee876a,Awww that`s so sweet  Wish you could see yourz 2,positive
a8904c7fd6,  that`s no bueno...hope u feel better!,positive
64faf882c1,Looking for accessories for my #livescribe smartpen.. not many sources here in germany for it.,negative
1c9506d2dd,"Hey, Good Morning guys!!",positive
9b6be98399,early phonograph industry? done.. just the rest of APM to revise  and only berry the green rabbit and ribena man for company,neutral
7515fa3ca2,"how I wish my parents put me into a Chinese school when I was younger. Then, it`ll be so much easier for me to get a job...",negative
8584428904, Now that`s a very nice way to fall asleep.,positive
7a62d852e2,just hanging around the house. Thank god its friday. With nina &  later and working on a global project,positive
a8ad6cf418," 'phlegmily green house...' That was clever, but ever sooooooo ...... eeeeewwwwww. [more slow clapping] Get well soon.",positive
c0c9f36158, Can you talk to my hubby  and convince him that that`s a great present for ALL mommies???,positive
3a93f65420, I`ll be thinking about how many goals United are going to knock past City. How `bout you?,neutral
4452802629, you got your lion hoodie!! mines still a week or so away  what number is yours?,neutral
7814b04bd9, LoL! there u go..that`s the spirit haha,positive
96646cd1e7,Hey guys I`m going to create an iPhone app that`s a twitter client called Tweetilicious please  me your thoughts!,neutral
1010d4841d, shopping is therapuetic and i`m all about bettering myself... i need financing for my therapy however,positive
99103bda36,Mother`s Day Wishes from google... Pretty & beautiful flowers on google logo  http://www.google.co.in/,positive
500b850b3a,I`m gonna miss the show  at whitby for the weekend! btw i love your show! Radio 1 is always on! ly x,neutral
d486d0ebdc," my pleasure, its a great recipe",positive
12c910a306,Driving Back home because I forgot the piece of cake for _era,neutral
a3ea40d9eb,http://twitpic.com/4wh4d - LAUREN is AMAZING....well from what I see on the hills lol  Seem like a great friend to have!!,positive
718cb1f32c,Fighting a sore throat.. Few more days hard training then rest next week for Sunday race.. Oooohhh sun`s out... Nope.. Gone...,neutral
ab0de04793,Lack of sleep leads to major head ach,neutral
8fa66ed891," MY FAV. SONG IS UH...honestly, its rude for u to make us choose.  lol I love `em all!",neutral
7f5116e5a1,", totally worth it!! great movie cool 3D glasses! i miss ya! and i miss   and i miss new york too",negative
98fe43fcae,can`t sleep throat dry as hell.. ugh ! still gon` wake up fabulous !,neutral
e851cd57b9, That`s a great idea,positive
15d8114f36,my love makes me sooo happy,positive
ef46802d90,listening to the cat snore,neutral
575fcbb3b6, Have you met me? (lol) MY MIDDLE NAME IS CREEPY FGS,positive
59af8932b4, hahah  i loveeee him though.,positive
df3552bc57,"Lovely night, guys. Full moon  thinking about going out onto my roof lol",positive
38789ffc60,This day will pass slowly.  All of these days will.  RAWR!!!!  ...,negative
18755ce9ae,@_handz_ well you know those 'kind of guys' are just idiots,negative
2f58261ffa, i have to work tonight.  *M*,neutral
002b067f3f,Happy Mother`s Day to all my favorite moms.,positive
461fe5e872,Go get some fresh air :] to refresh mind,neutral
d775fb0a22, maybe i`ll go one day and thanks i`m all swined out,positive
9dc055169b,http://twitpic.com/4jj43 - Me and Ari,neutral
4b975e3f27,Me &  are laying in the back of a fox truck on the drive down to the race!  LOL,neutral
6064742680,P-Nutt got a new collar and leash today  http://apps.facebook.com/dogbook/profile/view/1034415,neutral
0cf17464e9,Favorite little cartoon movie in the world,positive
6dfcebd0ed,It`s a really warm day in Seattle! My reeses chocolate is melting!!!,positive
55c4fea474,And it`s starting to get cold,neutral
9236725e7d," Yeah, plus it`s just a little too far to walk to Pinocchio`s for sushi",negative
8672a651f6," u dont even need to go to the options, the button is right there (on top right corner)",neutral
256813b716,Duncan finally got his orders... leaves for Iraq in September. Open invite to stay with me anytime during the year he`ll be gone,neutral
71fa625813,Listening to Broken by Lifehouse (on repeat),neutral
96f22cceec, hey  yall were amazing at bamboozle! thanks for stopping to take apicture on saturday.. seemed like you were in a rush though!,positive
917d7585d4, wow that`s quite a long time for studying  Good luck with the job hunting though.Yes also a Mac user (iMac) this side hehe,positive
64c7ef8355, Hi!! How are you? You`re an amazning actress  Greets from Slovenia,positive
5125b9b433," I`d love for Nicky Poo and Bri & Howie & Aj, to wish me a happy birthday  please please please please pleaseee guys..",positive
4039f84e91,I`m going to go check out DJ Volt.,neutral
cd2097535f,We`re dealing with Overactive Let-Down right now.   http://bit.ly/9ydHU,negative
149c071f4c, cant **** wait mate!!! it is goin to fantastic. its made my week,positive
683d167ae5,wanted to sleep but a friend from Denmark just poked me on IM,neutral
058d8281ef," The first thing she said means 'Your new album is really good' and the second thing, 'Don`****`s broken'. I am Persian!",neutral
74310fddf6, busy wit work  how is your business going on?,neutral
63aedbe9fe,Goooooodmorning,positive
dd42264db1,"great photoshoot today with Chris Ryan of Rolling Stone, Keegan Smith & the Fam may be opening for DAVE MATTHEW`s BAND THIS SUMMER!  EEK!",positive
137e007908,  My dog Nemo cause he wimpers every morning when I leave,neutral
22ecd73521,So apparently i left my front door wide open before going out to my show. With my and my moms laptops on the coffee table. Love my area,positive
c0f700f106,Thank you for the follow !  Looking forward to your tweets...,positive
ffad1cb5be,!!! Tell us your experience! I Loveeeee Youu!,positive
6aac2938d8,_Exp not where i live.,neutral
e3d824d128, i`m watching CQC a brazilian humor program,neutral
f2fbf39ab5," Unfortunately, yes...not outside!",negative
1e8ac1d680,Aaarrrgh! I sooo want to see  at MSG in August but dammit the decent seats are expensive. Booooooo recession!,negative
68b8eb5800, oh em i`m sorry  i wuv you to pieces,negative
a47e5dc0c2,"1st- TY to those who follow back.  2nd - grrr to those who don`t, cuz it messes up being able to follow others u want to when ur at 2000+",neutral
f4d9f0ec9c,"had someone tell me tonight 'there are only 2 states to be in, QLD and Pissed'",neutral
9422c34374," i`d prefer 'observationally insightful', but call it as you see it.  my ice cream`s just too fancy tonight.",positive
05d1646bfe," Not at the moment, well i cant find it yet!  LOL",neutral
c9807cbece,Psyched for Mother`s day at the GKR party--and teaching mom and dad about baseball,neutral
80c9638a76, Well thank you! I`ll try and remember to put it somewhere,positive
b7e2fef42e,just called Toyota. Car won`t be ready til 5.,negative
0faa99ad6c, I`d just plain go crazy,negative
d6cb35aa93,At least it`s Friday...working `til 1:30AM,neutral
2d92762f6c,"listening to MCR, watching DVD`s, chocolate hehe  awesome",positive
aa879ff3ad,"Roast was yummy, I think mum was impressed!!!",positive
a40d4ae58d,`Allo there twitter  how are we today?,neutral
271f1fcb79,76 long and painful miles today.  knees ache.  approaching 50 years is rough. not accepting it well.  3 glasses of draft helped.,negative
c6d9ab4ad1,"http://twitpic.com/4wry2 - look, , the rosemary in my back garden, in CameraBag`s 'Lolo' mode",neutral
c1c279fef1, yep im very jelous too  id love to be in miley position haha x,neutral
78a2ff5167,I`m bummed that I can`t wear my sweet Nike kicks to work.,negative
3591e1b658,"  I am here to make friends.. real life, internet.. what ever level people are comfortable with..",neutral
6434484851, Where DO you get all those wonderful toys?,positive
8920b822a3, hey free,neutral
dfc6e5dd39, I want to talk with but the calls are so expensive  I LOVE YOU,neutral
81b4bdfe51,what a waste of lives ... http://tr.im/mLou,negative
e0624c1465,I`m still waiting for the Oprah touch,neutral
fc745845b8,"Better than work, work, 10 minutes for lunch, work, work, work? Actually it might be. I don`t work very hard",neutral
b3865ca2de,Sometimes I wish I had my own Prototype mentor.,neutral
48b41c2f95,Last Late Late with Pat Kenny! Bless,neutral
5ac55658f1, I heard your moving to Sydney next year im not happy,negative
c01cebbb0f,_phillips She says yes  shall we say 6:30?,neutral
3cef251698,What? I focused on Tom so much I didn`t see my beloved Barack! Oh no! I must vote for both! Poor president only has 626 votes.,neutral
22c931fd51, ill be alright but the whip may not,neutral
aa31cc2003, so glad i`m not at uni anymore,positive
4853f6086d,Mmm someone come havelunch with me,neutral
889cf88e54,I`m new on Twitter.....Hi everybody!!! Suggestions for me???,neutral
aba2930fee," Oh, sweetie, I`m so sorry.  That`s the last thing you needed right now. *hugs*",positive
d03cc049ad,greeeeeeeeeeeat  this summer i have four classes...if you know me...u know why,positive
5c25597e48," Bom dia! FRIOOOO... que delï¿½cia!!!! Good luck in your first day, Ju!",positive
fa5668de03,my puppy is sick,negative
32883c8788,wishes the rain would stop so my stupid headache would go away!,negative
afcf08a2d0,"http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us",neutral
83f28fbd7f, and to you too!!!!,neutral
7e89a30098,Happy Mother`s Day to all the Mom`s,positive
63ba3bb6a0, school and work that`s it really. what about u? still in sac? or am I a tittle late,neutral
8c69f84086,Been working lots of overtime this week. Only just realized I booked a half day tomorrow so this week will just break even,negative
804482ed6a,"Can you dig it, sucka?  Booker T.  Former WWE Wrestler",neutral
4131e5218b,My sister just called... she`s officially in labor! Looks like Anna and Josie are getting a new cousin today!!  (And this one is a girl!),positive
75d25c3910,is tired and about to go to sleep. night everyone,negative
1a674ca5ab,Facebook decided I`m annoying or abusive because I add lots of friends. At least I have no distractions from coursework now...,negative
c36115acae,Happy Mother`s Daaay!!,positive
06d2f79c2a, Love to see that!,positive
b794bb1e6d," morning  about to tackle armhole prob - may have a solution not involving tape, will update you!",neutral
04990f7b87,I can Rome without Ceasar,neutral
3698472ab7, my dad just bought me both of these  they`re tricky language tho,neutral
83c6461729, No blood drives in my area.  I`ll keep looking.,neutral
8a21403435, meeee too. i am listening to sad music and missing you.  ps - http://www.daytrotter.com/,negative
e8c53dadef,_zorz_peep count yourself lucky i was gonna say the OTHER word instead...and rsvp...sorry i cant come to ur birthday...day?,negative
f8e7c2451b, whats up rick??,neutral
b19589a739,I still have a very depressed feline fuzzball...it`s another trip to vet tmrw to see what can be done...worried doesn`t even cover it,negative
81b4b53de4,and this stupid wireless wont work downstairs,negative
dad928d199,home from school today,neutral
ad6651c8f7," Sounds a bit Alan Partridge  A-ha! (Good morning, by the way)",positive
98030f65f7,"I`m now totally addicted to Farm Town. Frankly, it`s more fun that fixing laptops or studying the diseases that will kill us all.",neutral
a2d15c5775,follow  just because... or don`t either way they have really cool tshirts  hey johno x,positive
f47767824c, i hate this weather! When u have lived here ure whole life u get used to it...may is always rainy  ,negative
cd8228b5f7,i guessed my leg havent healed from the old injuries  but i can still run though and kick ball! haha. but will sometimes fell a sharp pain,neutral
